CELL_ID,CLUSTER_LABEL
18299,Tumor (CD20+)
18300,B cell
18301,B cell
18302,Macrophage
18303,Macrophage
18304,Tumor
18305,Tumor
18306,Tumor
18307,Tumor (Ki67+)
18308,Tumor (Ki67+)
18309,Tumor
18310,CD4 T cell
18311,Tumor
18312,Tumor
18313,Tumor
18314,CD8 T cell
18315,B cell
18316,Granulocyte
18317,Tumor (CD21+)
18318,Tumor (Ki67+)
18319,CD4 T cell
18320,CD8 T cell
18321,CD4 T cell
18322,CD8 T cell
18323,Tumor (CD21+)
18324,Tumor (Podo+)
18325,Granulocyte
18326,Tumor (CD21+)
18327,Tumor
18328,Tumor (CD20+)
18329,Tumor (Ki67+)
18330,Tumor
18331,CD8 T cell
18332,Tumor
18333,APC
18334,Tumor
18335,Tumor (CD21+)
18336,Macrophage
18337,Granulocyte
18338,Naive immune cell
18339,Tumor (CD21+)
18340,Tumor
18341,Tumor
18342,Tumor (CD15+)
18343,APC
18344,Granulocyte
18345,B cell
18346,CD4 T cell
18347,Tumor
18348,Macrophage
18349,CD8 T cell
18350,Tumor
18351,Tumor
18352,Tumor
18353,CD4 T cell
18354,Tumor (Ki67+)
18355,B cell
18356,Naive immune cell
18357,APC
18358,Stromal / Fibroblast
18359,Tumor
18360,Tumor (CD20+)
18361,CD8 T cell
18362,B cell
18363,Tumor (Podo+)
18364,CD4 T cell
18365,APC
18366,Tumor (CD21+)
18367,Tumor
18368,Tumor
18369,Tumor
18370,Tumor (CD21+)
18371,APC
18372,Naive immune cell
18373,Stromal / Fibroblast
18374,Tumor (Podo+)
18375,B cell
18376,Tumor
18377,Tumor
18378,Vessel
18379,Stromal / Fibroblast
18380,Macrophage
18381,Tumor (CD21+)
18382,Tumor (CD21+)
18383,Tumor
18384,Tumor (CD21+)
18385,Tumor
18386,Tumor (CD15+)
18387,B cell
18388,Granulocyte
18389,Tumor (CD20+)
18390,Tumor
18391,Tumor
18392,Tumor
18393,Tumor (Ki67+)
18394,Tumor (CD21+)
18395,Stromal / Fibroblast
18396,Tumor
18397,Tumor
18398,Tumor (Ki67+)
18399,Tumor (Podo+)
18400,CD8 T cell
18401,CD8 T cell
18402,Tumor (CD20+)
18403,CD8 T cell
18404,Macrophage
18405,Naive immune cell
18406,Macrophage
18407,CD8 T cell
18408,Vessel
18409,B cell
18410,B cell
18411,Macrophage
18412,Tumor
18413,Tumor (Ki67+)
18414,Tumor (Ki67+)
18415,CD8 T cell
18416,Tumor (CD21+)
18417,CD4 T cell
18418,Tumor
18419,Stromal / Fibroblast
18420,CD4 T cell
18421,CD8 T cell
18422,Tumor (CD21+)
18423,Naive immune cell
18424,Vessel
18425,Tumor
18426,CD8 T cell
18427,CD8 T cell
18428,CD8 T cell
18429,Macrophage
18430,Macrophage
18431,Tumor (Ki67+)
18432,Tumor (Ki67+)
18433,Tumor
18434,CD4 T cell
18435,Tumor
18436,CD4 T cell
18437,Naive immune cell
18438,Naive immune cell
18439,Vessel
18440,APC
18441,Tumor (Podo+)
18442,Tumor
18443,Tumor (Ki67+)
18444,Naive immune cell
18445,Tumor (Ki67+)
18446,Tumor (Ki67+)
18447,Tumor (Ki67+)
18448,Tumor (CD21+)
18449,CD4 T cell
18450,CD4 T cell
18451,Naive immune cell
18452,Tumor (CD21+)
18453,CD8 T cell
18454,Tumor
18455,Tumor
18456,Tumor
18457,Tumor (CD21+)
18458,Naive immune cell
18459,B cell
18460,APC
18461,Tumor
18462,Granulocyte
18463,Tumor (Ki67+)
18464,Tumor
18465,Macrophage
18466,Naive immune cell
18467,Macrophage
18468,Vessel
18469,Tumor
18470,Tumor
18472,Vessel
18473,Tumor
18474,Tumor (Ki67+)
18475,Tumor (Ki67+)
18476,CD4 T cell
18477,Tumor
18478,Tumor
18479,CD4 T cell
18480,Tumor
18481,Macrophage
18482,Tumor
18483,APC
18484,CD8 T cell
18485,Tumor (Ki67+)
18486,CD4 T cell
18487,Macrophage
18488,Tumor
18489,Tumor
18490,Tumor
18491,APC
18492,B cell
18493,CD8 T cell
18494,APC
18495,Naive immune cell
18496,Tumor
18497,Tumor
18498,Tumor (Ki67+)
18499,Tumor
18500,Macrophage
18501,Naive immune cell
18502,B cell
18503,Stromal / Fibroblast
18504,Tumor (CD21+)
18505,Tumor (CD21+)
18506,Tumor
18507,Macrophage
18508,Tumor (Ki67+)
18509,Tumor (CD21+)
18510,Tumor
18511,Tumor (Ki67+)
18512,Tumor (Ki67+)
18513,CD8 T cell
18514,Tumor (CD15+)
18515,Tumor (CD20+)
18516,Tumor (CD21+)
18517,Tumor (Ki67+)
18518,CD8 T cell
18519,Tumor
18520,Granulocyte
18521,Macrophage
18522,Tumor
18523,Tumor
18524,Granulocyte
18525,CD4 T cell
18526,Tumor
18527,Tumor
18528,Tumor (Ki67+)
18529,Tumor (CD21+)
18530,Tumor (Ki67+)
18531,B cell
18532,Tumor (CD20+)
18533,Tumor (Ki67+)
18534,Tumor
18535,APC
18536,B cell
18537,APC
18538,Tumor (Ki67+)
18539,B cell
18540,Tumor
18541,Vessel
18542,Tumor
18543,Vessel
18544,Tumor (CD21+)
18545,Naive immune cell
18546,Tumor (Ki67+)
18547,Tumor
18548,Tumor
18549,Macrophage
18550,Tumor (Podo+)
18551,Tumor (Ki67+)
18552,Macrophage
18553,B cell
18554,APC
18555,Tumor (Ki67+)
18556,APC
18557,Stromal / Fibroblast
18558,Tumor (Podo+)
18559,Tumor
18560,Tumor (Ki67+)
18561,Tumor (Podo+)
18562,CD8 T cell
18563,Tumor (CD21+)
18564,Tumor
18565,Tumor (CD20+)
18566,Tumor (CD21+)
18567,Tumor (CD20+)
18568,Tumor (CD21+)
18569,Macrophage
18570,Tumor (Podo+)
18571,Tumor
18572,Tumor (Ki67+)
18573,Tumor (Ki67+)
18574,CD8 T cell
18575,Granulocyte
18576,Macrophage
18577,Tumor
18578,Tumor
18579,CD8 T cell
18580,Tumor (Podo+)
18581,Tumor
18582,Tumor
18583,CD8 T cell
18584,Tumor
18585,Stromal / Fibroblast
18586,Tumor (CD21+)
18587,Tumor (Ki67+)
18588,CD4 T cell
18589,CD4 T cell
18590,Vessel
18591,Naive immune cell
18592,Tumor
18593,Tumor
18594,CD4 T cell
18595,Tumor
18596,CD8 T cell
18597,Naive immune cell
18598,Vessel
18599,Tumor (Ki67+)
18600,Macrophage
18601,Tumor
18602,CD4 T cell
18603,Tumor (Ki67+)
18604,CD8 T cell
18605,Stromal / Fibroblast
18606,Tumor
18607,Tumor
18608,Tumor (CD21+)
18609,CD4 T cell
18610,Tumor
18611,CD4 T cell
18612,CD4 T cell
18613,Vessel
18614,Tumor
18615,Tumor
18616,Tumor (Podo+)
18617,Tumor (Podo+)
18618,Naive immune cell
18619,Tumor (Ki67+)
18620,Tumor (Ki67+)
18621,Tumor
18622,CD4 T cell
18623,CD4 T cell
18624,CD8 T cell
18625,CD8 T cell
18626,Tumor (Ki67+)
18627,Macrophage
18628,APC
18629,CD4 T cell
18630,Naive immune cell
18631,Macrophage
18632,Tumor (Ki67+)
18633,CD4 T cell
18634,CD8 T cell
18635,Tumor
18636,CD4 T cell
18637,CD4 T cell
18638,Naive immune cell
18639,Macrophage
18640,CD4 T cell
18641,Tumor (Ki67+)
18642,Tumor
18643,Tumor (Ki67+)
18644,Tumor
18645,CD8 T cell
18646,Macrophage
18647,APC
18648,CD4 T cell
18649,Granulocyte
18650,Tumor (Podo+)
18651,Vessel
18652,CD4 T cell
18653,Tumor
18654,Tumor (Ki67+)
18655,Tumor (CD21+)
18656,Tumor (CD21+)
18657,CD4 T cell
18658,Macrophage
18659,CD4 T cell
18660,Tumor
18661,Tumor (CD21+)
18662,Tumor (Ki67+)
18663,Tumor (Ki67+)
18664,Tumor
18665,Tumor
18666,Macrophage
18667,Stromal / Fibroblast
18668,Naive immune cell
18669,CD8 T cell
18670,CD8 T cell
18671,Tumor (Ki67+)
18672,Tumor
18673,APC
18674,Tumor (CD15+)
18675,Tumor (CD21+)
18676,CD8 T cell
18677,CD8 T cell
18678,Tumor (Ki67+)
18679,Macrophage
18680,Macrophage
18681,CD8 T cell
18682,Tumor
18683,Tumor (Ki67+)
18684,Macrophage
18685,APC
18686,B cell
18687,Naive immune cell
18688,Tumor
18689,Tumor
18690,Tumor
18691,Naive immune cell
18692,B cell
18693,Vessel
18694,Tumor (Podo+)
18695,Tumor (Ki67+)
18696,Tumor
18697,CD8 T cell
18698,Naive immune cell
18699,Tumor (CD21+)
18700,APC
18701,CD8 T cell
18702,Tumor
18703,Tumor (Ki67+)
18704,CD4 T cell
18705,APC
18706,Tumor (CD21+)
18707,Tumor (Ki67+)
18708,Tumor (Ki67+)
18709,Tumor
18710,Naive immune cell
18711,Tumor
18712,Tumor
18713,Macrophage
18714,Tumor (CD21+)
18715,CD8 T cell
18716,B cell
18717,Naive immune cell
18718,Tumor (Ki67+)
18719,Tumor
18720,Macrophage
18721,CD8 T cell
18722,Macrophage
18723,Tumor (Ki67+)
18724,CD8 T cell
18725,APC
18726,Naive immune cell
18727,Tumor
18728,Tumor (CD21+)
18729,Tumor (CD21+)
18730,CD4 T cell
18731,B cell
18732,Tumor
18733,Tumor
18734,Tumor
18735,Tumor (Ki67+)
18736,CD8 T cell
18737,CD8 T cell
18738,APC
18739,Tumor (CD21+)
18740,APC
18741,Tumor (CD21+)
18742,Tumor
18743,Tumor (Podo+)
18744,CD4 T cell
18745,B cell
18746,Tumor
18747,Tumor (Ki67+)
18748,Tumor (CD21+)
18749,Tumor
18750,Tumor (Ki67+)
18751,B cell
18752,Stromal / Fibroblast
18753,Stromal / Fibroblast
18754,Granulocyte
18755,Tumor
18756,CD8 T cell
18757,Tumor (CD21+)
18758,Naive immune cell
18759,Stromal / Fibroblast
18760,B cell
18761,Tumor
18762,Macrophage
18763,CD8 T cell
18764,APC
18765,Stromal / Fibroblast
18766,Tumor
18767,Macrophage
18768,B cell
18769,CD8 T cell
18770,Tumor
18771,CD4 T cell
18772,CD4 T cell
18773,Tumor (Podo+)
18774,Tumor
18775,APC
18776,Naive immune cell
18777,Tumor (Ki67+)
18778,CD4 T cell
18779,Tumor (Ki67+)
18780,Tumor
18781,CD8 T cell
18782,Granulocyte
18783,Tumor (Ki67+)
18784,Tumor (CD21+)
18785,Tumor
18786,Tumor
18787,CD8 T cell
18788,Tumor
18789,Tumor
18790,Tumor
18791,Macrophage
18792,Macrophage
18793,Tumor
18795,Naive immune cell
18796,Vessel
18797,Macrophage
18798,Stromal / Fibroblast
18799,Macrophage
18800,Tumor
18801,Tumor
18802,Tumor (CD21+)
18803,Tumor (Podo+)
18804,CD4 T cell
18805,Macrophage
18806,Naive immune cell
18807,Naive immune cell
18808,Naive immune cell
18809,Tumor (CD21+)
18810,Tumor (Ki67+)
18811,CD4 T cell
18812,CD4 T cell
18813,CD8 T cell
18814,Macrophage
18815,Tumor
18816,Granulocyte
18817,Tumor
18818,Tumor (CD21+)
18819,Tumor (CD21+)
18820,Tumor
18821,Vessel
18822,Tumor
18823,Tumor
18824,Vessel
18825,Macrophage
18826,Tumor
18827,Naive immune cell
18828,Granulocyte
18829,Tumor
18830,CD4 T cell
18831,CD8 T cell
18832,Tumor (CD21+)
18833,Tumor
18834,APC
18835,Tumor (CD15+)
18836,APC
18837,APC
18838,Naive immune cell
18839,CD8 T cell
18840,Tumor (CD21+)
18841,Tumor
18842,Tumor (Podo+)
18843,CD4 T cell
18844,Tumor
18845,CD8 T cell
18846,Tumor (CD15+)
18847,Tumor
18848,APC
18849,CD4 T cell
18850,Tumor
18851,Tumor
18852,CD8 T cell
18853,Tumor (CD20+)
18854,Tumor (Ki67+)
18855,Tumor
18856,APC
18857,Macrophage
18858,Tumor (Podo+)
18859,Stromal / Fibroblast
18860,Tumor
18861,Tumor
18862,CD4 T cell
18863,Naive immune cell
18864,Tumor (Podo+)
18865,APC
18866,APC
18867,APC
18868,CD4 T cell
18869,Vessel
18870,CD8 T cell
18871,Naive immune cell
18872,Tumor
18873,Tumor
18874,Tumor (Ki67+)
18875,Tumor
18876,Tumor (Ki67+)
18877,B cell
18878,Granulocyte
18879,Tumor
18880,Tumor (CD15+)
18881,Tumor
18882,Tumor
18883,Tumor
18884,Tumor
18885,Macrophage
18886,Stromal / Fibroblast
18887,Vessel
18888,Naive immune cell
18890,CD8 T cell
18891,Tumor
18892,Vessel
18893,Tumor (Podo+)
18894,Stromal / Fibroblast
18895,CD8 T cell
18896,Tumor
18897,Macrophage
18898,Tumor (Ki67+)
18899,Tumor (CD21+)
18900,Tumor (CD21+)
18901,Tumor
18902,APC
18903,Vessel
18904,Stromal / Fibroblast
18905,Tumor
18906,Tumor
18907,Tumor
18908,Tumor (CD21+)
18909,Tumor
18910,Tumor
18911,Tumor
18912,APC
18913,Vessel
18914,Naive immune cell
18915,Tumor
18916,Tumor
18917,Stromal / Fibroblast
18918,Tumor (Podo+)
18919,CD8 T cell
18920,Tumor
18921,Macrophage
18922,Tumor
18923,Tumor (CD21+)
18924,Tumor
18925,Vessel
18926,Macrophage
18927,Tumor
18928,Tumor
18929,Tumor
18930,Granulocyte
18931,Vessel
18932,Naive immune cell
18933,CD4 T cell
18934,Macrophage
18935,CD4 T cell
18936,Vessel
18937,Tumor
18938,Tumor
18939,Tumor (CD21+)
18940,CD8 T cell
18941,Tumor (Ki67+)
18942,APC
18943,Tumor (Ki67+)
18944,Tumor
18945,Tumor (Ki67+)
18946,CD4 T cell
18947,Tumor (Podo+)
18948,CD8 T cell
18949,Tumor (Ki67+)
18950,CD8 T cell
18951,Tumor
18952,Tumor (CD21+)
18953,Stromal / Fibroblast
18954,Macrophage
18955,Tumor
18956,Tumor
18957,Tumor (Ki67+)
18958,CD4 T cell
18959,CD8 T cell
18960,Macrophage
18961,Tumor
18962,Tumor
18963,Tumor
18964,Tumor (Ki67+)
18965,Tumor
18966,APC
18967,Tumor (Podo+)
18968,Stromal / Fibroblast
18969,Macrophage
18970,Tumor (Podo+)
18971,Naive immune cell
18972,Tumor
18973,CD4 T cell
18974,APC
18975,Vessel
18976,Tumor (Ki67+)
18977,CD8 T cell
18978,APC
18979,Macrophage
18980,Tumor (CD21+)
18981,Tumor
18982,Macrophage
18983,Macrophage
18984,Tumor
18985,CD8 T cell
18987,Vessel
18988,CD4 T cell
18989,CD8 T cell
18990,Tumor
18991,Macrophage
18992,CD8 T cell
18993,CD8 T cell
18994,Tumor
18995,Tumor
18996,Tumor (Ki67+)
18997,Macrophage
18998,Tumor
18999,Macrophage
19000,Tumor
19001,Tumor (Ki67+)
19002,Vessel
19003,Tumor
19004,Tumor (Ki67+)
19005,Tumor (CD21+)
19006,Macrophage
19007,Tumor (CD21+)
19008,Tumor
19009,Macrophage
19010,Tumor
19011,CD8 T cell
19012,CD8 T cell
19013,Vessel
19014,Granulocyte
19015,CD8 T cell
19016,CD4 T cell
19017,Tumor (CD20+)
19018,Naive immune cell
19019,Tumor (CD20+)
19020,Tumor
19021,CD4 T cell
19022,Vessel
19023,Vessel
19024,Vessel
19025,CD8 T cell
19026,Vessel
19027,Tumor
19028,Tumor
19029,Stromal / Fibroblast
19030,Tumor (Ki67+)
19031,Tumor
19032,Tumor (Ki67+)
19033,Tumor (CD21+)
19034,CD8 T cell
19035,Granulocyte
19036,Tumor
19037,Tumor
19038,Tumor
19039,Vessel
19040,Tumor (CD21+)
19041,Tumor
19042,Tumor (Ki67+)
19043,Tumor
19044,Macrophage
19045,CD4 T cell
19046,Tumor (Podo+)
19047,Tumor
19048,Macrophage
19049,B cell
19050,Tumor (CD20+)
19051,Tumor (Ki67+)
19052,Tumor
19053,CD4 T cell
19054,Stromal / Fibroblast
19055,CD8 T cell
19056,Tumor
19057,APC
19058,Macrophage
19059,Macrophage
19060,Tumor (CD21+)
19061,Stromal / Fibroblast
19062,Tumor
19063,Tumor (Ki67+)
19064,Tumor (CD21+)
19065,Tumor
19066,CD8 T cell
19067,Tumor
19068,Tumor
19069,Vessel
19070,APC
19071,Tumor (CD21+)
19072,CD4 T cell
19073,APC
19074,Tumor
19075,Tumor
19076,CD8 T cell
19077,CD8 T cell
19078,Vessel
19079,Naive immune cell
19080,Tumor (Podo+)
19081,Macrophage
19082,APC
19083,Tumor (CD21+)
19084,Tumor (Podo+)
19085,Granulocyte
19086,Macrophage
19087,Vessel
19088,Tumor
19089,Tumor (Ki67+)
19090,Tumor (CD21+)
19091,Tumor (Ki67+)
19092,Tumor
19093,Tumor (Ki67+)
19094,Tumor
19095,Tumor
19096,APC
19097,APC
19098,Vessel
19099,CD8 T cell
19100,Tumor
19101,CD8 T cell
19102,Tumor (Ki67+)
19103,Tumor (CD21+)
19104,Tumor (Ki67+)
19105,Tumor (Ki67+)
19106,Macrophage
19107,Macrophage
19108,Tumor (CD21+)
19109,Tumor
19110,Tumor (CD21+)
19111,Macrophage
19112,Tumor
19113,Tumor (Podo+)
19114,Macrophage
19115,Vessel
19116,Vessel
19117,Tumor
19118,Tumor (CD21+)
19119,Vessel
19120,APC
19121,Macrophage
19122,Tumor
19123,Macrophage
19124,Tumor
19125,Tumor
19126,Tumor (Ki67+)
19127,Tumor (Podo+)
19128,CD4 T cell
19129,Tumor (CD21+)
19130,Tumor
19131,CD4 T cell
19132,Macrophage
19133,CD8 T cell
19134,Tumor
19135,Tumor (CD21+)
19136,Tumor
19137,APC
19138,Vessel
19139,Vessel
19140,CD4 T cell
19141,Tumor (CD21+)
19142,Tumor
19143,CD4 T cell
19144,Tumor
19145,Tumor
19146,Tumor (Podo+)
19147,Tumor (CD21+)
19148,Vessel
19149,Vessel
19150,Vessel
19151,CD4 T cell
19152,Tumor (Ki67+)
19153,CD4 T cell
19154,Tumor
19155,CD8 T cell
19156,Tumor
19157,Tumor (Ki67+)
19158,CD8 T cell
19159,Macrophage
19160,Stromal / Fibroblast
19161,Naive immune cell
19162,Tumor
19163,Tumor
19164,Tumor
19165,Tumor (Ki67+)
19166,Tumor
19167,CD4 T cell
19168,APC
19169,Tumor (Ki67+)
19170,Vessel
19171,Tumor (Podo+)
19172,Tumor (Podo+)
19173,CD4 T cell
19174,Macrophage
19175,CD8 T cell
19176,Tumor
19177,CD4 T cell
19178,Stromal / Fibroblast
19179,Tumor
19180,Tumor
19181,CD4 T cell
19182,Tumor
19183,Tumor
19184,CD8 T cell
19185,APC
19186,Stromal / Fibroblast
19187,Naive immune cell
19188,Naive immune cell
19189,CD4 T cell
19190,Macrophage
19191,Macrophage
19192,Macrophage
19193,Tumor (Ki67+)
19194,CD8 T cell
19195,Vessel
19196,CD4 T cell
19197,Tumor (Ki67+)
19198,Macrophage
19199,Naive immune cell
19200,Tumor
19201,Macrophage
19202,Tumor (Ki67+)
19203,Macrophage
19204,CD8 T cell
19205,Tumor
19206,APC
19207,Stromal / Fibroblast
19208,Tumor (Ki67+)
19209,Tumor
19210,Vessel
19211,Tumor
19212,Tumor (CD21+)
19213,Vessel
19214,Tumor (Ki67+)
19215,Tumor (CD20+)
19216,Stromal / Fibroblast
19217,CD8 T cell
19218,Tumor
19219,CD4 T cell
19220,Naive immune cell
19221,Naive immune cell
19222,Macrophage
19223,Tumor (Ki67+)
19224,CD8 T cell
19225,Tumor (Ki67+)
19226,APC
19227,CD8 T cell
19228,Macrophage
19229,Tumor (Ki67+)
19230,Tumor (Ki67+)
19231,Macrophage
19232,Tumor
19233,APC
19234,Vessel
19235,Naive immune cell
19236,APC
19237,CD8 T cell
19238,APC
19239,CD8 T cell
19240,Tumor
19241,Tumor
19242,Macrophage
19243,CD4 T cell
19244,CD4 T cell
19245,Tumor (CD21+)
19246,APC
19247,Tumor (Ki67+)
19248,Tumor
19249,Tumor (Ki67+)
19250,Tumor (Ki67+)
19251,CD8 T cell
19252,CD8 T cell
19253,Tumor (Podo+)
19254,CD8 T cell
19255,APC
19256,Tumor (CD21+)
19258,Tumor
19260,Tumor
19261,Tumor
19262,CD4 T cell
19263,APC
19264,B cell
19265,Naive immune cell
19266,CD8 T cell
19267,CD8 T cell
19268,Tumor (Ki67+)
19269,CD8 T cell
19270,Macrophage
19271,Tumor (Ki67+)
19272,B cell
19273,Naive immune cell
19274,Tumor (Podo+)
19275,Vessel
19276,Tumor
19277,Tumor (CD21+)
19278,CD4 T cell
19279,CD4 T cell
19280,Vessel
19281,Macrophage
19282,Granulocyte
19283,Tumor (Podo+)
19284,Tumor
19285,Tumor
19286,Tumor
19287,Tumor
19288,Tumor (Ki67+)
19289,CD4 T cell
19290,Macrophage
19291,Tumor
19292,Tumor (Ki67+)
19293,Macrophage
19294,Macrophage
19295,Granulocyte
19296,Tumor (Podo+)
19297,CD8 T cell
19298,Tumor
19299,Macrophage
19300,Tumor
19301,APC
19302,CD8 T cell
19303,APC
19304,Vessel
19305,Tumor (Ki67+)
19306,APC
19307,CD8 T cell
19308,Tumor (Podo+)
19309,CD8 T cell
19310,Tumor
19311,Tumor
19312,Tumor (Ki67+)
19313,Naive immune cell
19314,Tumor
19315,CD8 T cell
19316,Tumor (Ki67+)
19317,CD8 T cell
19318,APC
19319,Vessel
19320,Tumor
19321,Tumor (Ki67+)
19322,Tumor (Ki67+)
19323,Tumor
19324,Tumor
19325,Tumor (Ki67+)
19326,Tumor (Podo+)
19327,CD4 T cell
19328,Stromal / Fibroblast
19329,Tumor
19330,Tumor (Podo+)
19331,Naive immune cell
19332,Naive immune cell
19333,Tumor
19334,Tumor
19335,Tumor
19336,Tumor
19337,Tumor (Ki67+)
19338,Tumor (Ki67+)
19339,Tumor (CD20+)
19340,APC
19341,Tumor
19342,Tumor (CD21+)
19343,Tumor
19344,Tumor
19345,CD4 T cell
19346,CD4 T cell
19347,Tumor (Podo+)
19348,Tumor
19349,Tumor
19350,Macrophage
19351,Tumor (Ki67+)
19352,Tumor
19353,Tumor
19354,CD4 T cell
19355,Tumor
19356,Tumor
19357,Tumor
19358,CD8 T cell
19359,CD8 T cell
19360,APC
19361,Macrophage
19362,Tumor (Ki67+)
19363,Tumor (Ki67+)
19364,APC
19365,Tumor
19366,Vessel
19367,Naive immune cell
19368,Tumor
19369,Tumor
19370,Tumor (Ki67+)
19371,Tumor (Podo+)
19372,Stromal / Fibroblast
19373,Tumor (CD20+)
19374,Tumor
19375,Tumor (Ki67+)
19376,Tumor
19377,CD8 T cell
19378,Tumor
19379,Tumor (Ki67+)
19380,Tumor (CD21+)
19381,Tumor (Ki67+)
19382,APC
19383,Stromal / Fibroblast
19384,Vessel
19385,Tumor (Podo+)
19386,CD4 T cell
19387,Macrophage
19388,Tumor (Podo+)
19389,Tumor (Ki67+)
19390,CD4 T cell
19391,Tumor
19392,Tumor
19393,Tumor
19394,B cell
19395,Macrophage
19396,Tumor (Podo+)
19397,Tumor
19398,Macrophage
19399,Stromal / Fibroblast
19400,Tumor (Podo+)
19401,Tumor (CD21+)
19402,Macrophage
19403,Granulocyte
19404,CD4 T cell
19405,Tumor
19406,Tumor
19407,APC
19408,Stromal / Fibroblast
19409,Tumor (Ki67+)
19410,Tumor (Ki67+)
19411,Tumor (CD21+)
19412,Tumor
19413,Tumor (CD21+)
19414,Macrophage
19415,Tumor (CD21+)
19416,Tumor (Ki67+)
19417,Tumor (Ki67+)
19418,Tumor
19419,Tumor (CD21+)
19420,Tumor
19421,Tumor
19422,Tumor
19423,Macrophage
19424,Tumor
19425,Tumor (Ki67+)
19426,Tumor
19427,Tumor
19428,Tumor
19429,Tumor (Podo+)
19430,Naive immune cell
19431,Macrophage
19432,APC
19433,CD4 T cell
19434,Macrophage
19435,Stromal / Fibroblast
19436,Vessel
19437,Tumor (Podo+)
19438,Tumor (Ki67+)
19439,Tumor
19440,Vessel
19441,Tumor (Podo+)
19442,Macrophage
19443,Stromal / Fibroblast
19444,CD8 T cell
19445,Tumor
19446,CD8 T cell
19447,Vessel
19448,Tumor
19449,Tumor (CD21+)
19450,Macrophage
19451,Tumor (Ki67+)
19452,Macrophage
19453,Tumor (CD20+)
19454,Tumor (Ki67+)
19455,Tumor
19456,Tumor
19457,Vessel
19458,APC
19459,Tumor (Ki67+)
19460,Tumor (Ki67+)
19461,Stromal / Fibroblast
19462,Tumor (Podo+)
19463,Naive immune cell
19464,Tumor
19465,CD4 T cell
19466,Naive immune cell
19467,CD4 T cell
19468,CD4 T cell
19469,Tumor
19470,Naive immune cell
19471,Naive immune cell
19472,Naive immune cell
19473,Macrophage
19474,Tumor (Ki67+)
19475,Macrophage
19476,Macrophage
19477,Naive immune cell
19478,Tumor
19479,Macrophage
19480,Tumor (Podo+)
19481,CD4 T cell
19482,Naive immune cell
19483,Tumor (Podo+)
19484,Tumor (Podo+)
19485,Tumor
19486,Tumor
19487,CD8 T cell
19488,Tumor (Ki67+)
19489,Vessel
19490,Tumor (Podo+)
19491,Stromal / Fibroblast
19492,Tumor (CD21+)
19493,Tumor (Ki67+)
19494,Tumor
19495,Tumor (CD15+)
19496,Tumor
19497,Stromal / Fibroblast
19498,Tumor (CD21+)
19499,Tumor
19500,CD8 T cell
19501,Tumor (Ki67+)
19502,APC
19503,Macrophage
19504,Stromal / Fibroblast
19505,Tumor (Ki67+)
19506,Tumor (Ki67+)
19507,Tumor
19508,Macrophage
19509,Naive immune cell
19510,Tumor
19511,Tumor (Ki67+)
19512,CD8 T cell
19513,Tumor
19514,Tumor (Ki67+)
19515,Naive immune cell
19516,CD4 T cell
19517,Vessel
19518,Tumor
19519,CD4 T cell
19520,Tumor (Ki67+)
19521,Tumor
19522,APC
19523,CD4 T cell
19524,CD4 T cell
19525,CD8 T cell
19526,Tumor
19527,Tumor
19528,Macrophage
19529,Macrophage
19530,Tumor (Podo+)
19531,Tumor
19532,Tumor (Ki67+)
19533,Tumor
19534,Tumor
19535,Tumor
19536,Vessel
19537,Tumor
19538,Macrophage
19539,Tumor
19540,Tumor (Ki67+)
19541,Tumor
19542,Tumor (Ki67+)
19543,Naive immune cell
19544,CD4 T cell
19545,CD4 T cell
19546,B cell
19547,Macrophage
19548,CD8 T cell
19549,Tumor
19550,Tumor
19551,Naive immune cell
19552,CD4 T cell
19553,Tumor (Ki67+)
19554,Tumor
19555,Tumor
19556,Naive immune cell
19557,Tumor (CD21+)
19558,APC
19559,Tumor
19560,Tumor
19561,Tumor (Podo+)
19562,Tumor (CD21+)
19563,Tumor
19564,Tumor (Ki67+)
19565,Tumor
19566,Tumor
19567,Naive immune cell
19568,Tumor
19569,Macrophage
19570,CD4 T cell
19571,Naive immune cell
19572,Tumor (Podo+)
19573,Tumor (Ki67+)
19574,APC
19575,APC
19576,Tumor
19577,CD4 T cell
19578,Tumor (CD21+)
19579,Tumor
19580,CD8 T cell
19581,Tumor (Ki67+)
19582,Stromal / Fibroblast
19583,CD4 T cell
19585,CD4 T cell
19586,Tumor (Ki67+)
19587,APC
19588,Tumor
19589,CD8 T cell
19590,Macrophage
19591,Tumor (Podo+)
19592,Stromal / Fibroblast
19593,Tumor (Podo+)
19594,Tumor
19595,Tumor (Ki67+)
19596,Tumor (Ki67+)
19597,Tumor
19598,CD8 T cell
19599,Macrophage
19600,CD4 T cell
19601,Tumor (Ki67+)
19602,Tumor
19603,Tumor
19604,Tumor (Ki67+)
19605,Tumor
19606,Stromal / Fibroblast
19607,Naive immune cell
19608,CD4 T cell
19609,Tumor
19610,Tumor
19611,Tumor
19612,CD4 T cell
19613,Tumor
19614,Tumor
19615,APC
19616,Tumor
19617,CD8 T cell
19618,Macrophage
19619,Tumor (Podo+)
19620,CD4 T cell
19621,Tumor
19622,Stromal / Fibroblast
19623,APC
19624,Tumor (Ki67+)
19625,Tumor
19626,Tumor (Ki67+)
19627,Tumor (Ki67+)
19628,Naive immune cell
19629,Tumor
19630,Tumor (Ki67+)
19631,CD4 T cell
19632,Macrophage
19633,Tumor
19634,CD8 T cell
19635,Tumor
19636,Tumor (Ki67+)
